Origin,Origin_Pop,Destination,Destination_Pop,Travel_Time
LINGA,151032,KITOYI,22000,38102.0
LITA,131251,KITOYI,22000,34562.0
LOGO,246325,KITOYI,22000,37598.0
LOLWA,46878,KITOYI,22000,31550.0
LUBERO,274996,KITOYI,22000,18050.0
MABALAKO,192291,KITOYI,22000,32251.0
MAHAGI,178740,KITOYI,22000,43921.0
MAMBASA,98208,KITOYI,22000,25805.0
MANDIMA,141513,KITOYI,22000,42312.0
MANGALA,94886,KITOYI,22000,40251.0
MANGUREDJIPA,74827,KITOYI,22000,29551.0
MASEREKA,183527,KITOYI,22000,19553.0
MASISI,423301,KITOYI,22000,4782.0
MONGBWALU,136572,KITOYI,22000,35200.0
MUSIENENE,257600,KITOYI,22000,21356.0
MUTWANGA,256179,KITOYI,22000,25068.0
MWESO,404625,KITOYI,22000,7511.0
NIA-NIA,73073,KITOYI,22000,39929.0
NIZI,145051,KITOYI,22000,32413.0
NYANKUNDE,100299,KITOYI,22000,36383.0
NYARAMBE,238825,KITOYI,22000,54324.0
NYIRAGONGO,635148,KITOYI,22000,7173.0
OICHA,347253,KITOYI,22000,22735.0
PINGA,156081,KITOYI,22000,16975.0
RETHY,205135,KITOYI,22000,37757.0
RIMBA,216446,KITOYI,22000,37344.0
RUTSHURU,293634,KITOYI,22000,9331.0
RWAMPARA,137286,KITOYI,22000,33455.0
RWANGUBA,268948,KITOYI,22000,9885.0
TCHOMIA,113035,KITOYI,22000,65135.0
VUHOVI,125530,KITOYI,22000,19154.0
WALIKALE,162523,KITOYI,22000,11421.0
ADI,165627,KOMANDA,189251,29459.0
ADJA,129346,KOMANDA,189251,23636.0
ALIMBONGO,227787,KOMANDA,189251,13817.0
ANGUMU,168048,KOMANDA,189251,17179.0
ARIWARA,206104,KOMANDA,189251,24813.0
ARU,185456,KOMANDA,189251,20153.0
AUNGBA,161978,KOMANDA,189251,17392.0
BAMBO,156395,KOMANDA,189251,17412.0
BAMBU-MINES,152322,KOMANDA,189251,6855.0
BENI,395029,KOMANDA,189251,4030.0
BIENA,122726,KOMANDA,189251,10543.0
BINZA,190494,KOMANDA,189251,18872.0
BIRAMBIZO,398438,KOMANDA,189251,18848.0
BIRINGI,125472,KOMANDA,189251,17540.0
BOGA,69412,KOMANDA,189251,4912.0
BUNIA,274563,KOMANDA,189251,5029.0
BUTEMBO,326616,KOMANDA,189251,6343.0
DAMAS,119532,KOMANDA,189251,11414.0
DRODRO,158491,KOMANDA,189251,10306.0
FATAKI,131340,KOMANDA,189251,9858.0
GETHY,191018,KOMANDA,189251,6532.0
GOMA,260035,KOMANDA,189251,19318.0
ITEBERO,183913,KOMANDA,189251,34961.0
JIBA,140335,KOMANDA,189251,11870.0
KALUNGUTA,206145,KOMANDA,189251,4569.0
KAMANGO,109141,KOMANDA,189251,5586.0
KAMBALA,126742,KOMANDA,189251,11571.0
KARISIMBI,518302,KOMANDA,189251,18894.0
KATWA,424920,KOMANDA,189251,6364.0
KAYNA,362851,KOMANDA,189251,15133.0
KIBIRIZI,331604,KOMANDA,189251,14031.0
KIBUA,104917,KOMANDA,189251,29574.0
KILO,57244,KOMANDA,189251,8104.0
KIROTSHE,452929,KOMANDA,189251,21701.0
KITOYI,22000,KOMANDA,189251,25279.0
KYONDO,222254,KOMANDA,189251,9201.0
LAYBO,145111,KOMANDA,189251,26599.0
LINGA,151032,KOMANDA,189251,12823.0
LITA,131251,KOMANDA,189251,9283.0
LOGO,246325,KOMANDA,189251,12319.0
LOLWA,46878,KOMANDA,189251,6271.0
LUBERO,274996,KOMANDA,189251,10090.0
MABALAKO,192291,KOMANDA,189251,15311.0
MAHAGI,178740,KOMANDA,189251,18643.0
MAMBASA,98208,KOMANDA,189251,8687.0
MANDIMA,141513,KOMANDA,189251,17033.0
MANGALA,94886,KOMANDA,189251,14973.0
MANGUREDJIPA,74827,KOMANDA,189251,16619.0
MASEREKA,183527,KOMANDA,189251,8812.0
MASISI,423301,KOMANDA,189251,26143.0
MONGBWALU,136572,KOMANDA,189251,9921.0
MUSIENENE,257600,KOMANDA,189251,10075.0
MUTWANGA,256179,KOMANDA,189251,7730.0
MWESO,404625,KOMANDA,189251,20729.0
NIA-NIA,73073,KOMANDA,189251,18745.0
NIZI,145051,KOMANDA,189251,7134.0
NYANKUNDE,100299,KOMANDA,189251,11104.0
NYARAMBE,238825,KOMANDA,189251,29045.0
NYIRAGONGO,635148,KOMANDA,189251,18106.0
OICHA,347253,KOMANDA,189251,2543.0
PINGA,156081,KOMANDA,189251,19675.0
RETHY,205135,KOMANDA,189251,12478.0
RIMBA,216446,KOMANDA,189251,12065.0
RUTSHURU,293634,KOMANDA,189251,15947.0
RWAMPARA,137286,KOMANDA,189251,8176.0
RWANGUBA,268948,KOMANDA,189251,16484.0
TCHOMIA,113035,KOMANDA,189251,45197.0
VUHOVI,125530,KOMANDA,189251,6125.0
WALIKALE,162523,KOMANDA,189251,34150.0
ADI,165627,KYONDO,222254,38660.0
ADJA,129346,KYONDO,222254,32837.0
ALIMBONGO,227787,KYONDO,222254,10062.0
ANGUMU,168048,KYONDO,222254,26381.0
ARIWARA,206104,KYONDO,222254,34014.0
ARU,185456,KYONDO,222254,29355.0
AUNGBA,161978,KYONDO,222254,26593.0
BAMBO,156395,KYONDO,222254,13658.0
BAMBU-MINES,152322,KYONDO,222254,16056.0
BENI,395029,KYONDO,222254,5290.0
BIENA,122726,KYONDO,222254,7399.0
BINZA,190494,KYONDO,222254,15117.0
BIRAMBIZO,398438,KYONDO,222254,15093.0
BIRINGI,125472,KYONDO,222254,26741.0
BOGA,69412,KYONDO,222254,12304.0
BUNIA,274563,KYONDO,222254,14230.0
BUTEMBO,326616,KYONDO,222254,2858.0
DAMAS,119532,KYONDO,222254,20615.0
DRODRO,158491,KYONDO,222254,19507.0
FATAKI,131340,KYONDO,222254,19059.0
GETHY,191018,KYONDO,222254,15734.0
GOMA,260035,KYONDO,222254,15563.0
ITEBERO,183913,KYONDO,222254,31207.0
JIBA,140335,KYONDO,222254,21071.0
KALUNGUTA,206145,KYONDO,222254,5644.0
KAMANGO,109141,KYONDO,222254,8840.0
KAMBALA,126742,KYONDO,222254,20772.0
KARISIMBI,518302,KYONDO,222254,15139.0
KATWA,424920,KYONDO,222254,2838.0
KAYNA,362851,KYONDO,222254,11379.0
KIBIRIZI,331604,KYONDO,222254,10277.0
KIBUA,104917,KYONDO,222254,25819.0
KILO,57244,KYONDO,222254,17306.0
KIROTSHE,452929,KYONDO,222254,17946.0
KITOYI,22000,KYONDO,222254,21524.0
KOMANDA,189251,KYONDO,222254,9201.0
LAYBO,145111,KYONDO,222254,35800.0
LINGA,151032,KYONDO,222254,22025.0
LITA,131251,KYONDO,222254,18484.0
LOGO,246325,KYONDO,222254,21520.0
LOLWA,46878,KYONDO,222254,15472.0
LUBERO,274996,KYONDO,222254,5358.0
MABALAKO,192291,KYONDO,222254,16174.0
MAHAGI,178740,KYONDO,222254,27844.0
MAMBASA,98208,KYONDO,222254,9728.0
MANDIMA,141513,KYONDO,222254,26235.0
MANGALA,94886,KYONDO,222254,24174.0
MANGUREDJIPA,74827,KYONDO,222254,13474.0
MASEREKA,183527,KYONDO,222254,5057.0
MASISI,423301,KYONDO,222254,22389.0
MONGBWALU,136572,KYONDO,222254,19123.0
MUSIENENE,257600,KYONDO,222254,6320.0
MUTWANGA,256179,KYONDO,222254,8830.0
MWESO,404625,KYONDO,222254,16975.0
NIA-NIA,73073,KYONDO,222254,23852.0
NIZI,145051,KYONDO,222254,16336.0
NYANKUNDE,100299,KYONDO,222254,20305.0
NYARAMBE,238825,KYONDO,222254,38247.0
NYIRAGONGO,635148,KYONDO,222254,14351.0
OICHA,347253,KYONDO,222254,6658.0
PINGA,156081,KYONDO,222254,15921.0
RETHY,205135,KYONDO,222254,21679.0
RIMBA,216446,KYONDO,222254,21266.0
RUTSHURU,293634,KYONDO,222254,12193.0
RWAMPARA,137286,KYONDO,222254,17377.0
RWANGUBA,268948,KYONDO,222254,12730.0
TCHOMIA,113035,KYONDO,222254,49057.0
VUHOVI,125530,KYONDO,222254,3076.0
WALIKALE,162523,KYONDO,222254,30396.0
ADI,165627,LAYBO,145111,4422.0
ADJA,129346,LAYBO,145111,4454.0
ALIMBONGO,227787,LAYBO,145111,40416.0
ANGUMU,168048,LAYBO,145111,23144.0
ARIWARA,206104,LAYBO,145111,3419.0
ARU,185456,LAYBO,145111,7617.0
AUNGBA,161978,LAYBO,145111,9679.0
BAMBO,156395,LAYBO,145111,44011.0
BAMBU-MINES,152322,LAYBO,145111,19744.0
BENI,395029,LAYBO,145111,30629.0
BIENA,122726,LAYBO,145111,37142.0
BINZA,190494,LAYBO,145111,45471.0
BIRAMBIZO,398438,LAYBO,145111,45447.0
BIRINGI,125472,LAYBO,145111,9488.0
BOGA,69412,LAYBO,145111,30230.0
BUNIA,274563,LAYBO,145111,21570.0
BUTEMBO,326616,LAYBO,145111,32942.0
DAMAS,119532,LAYBO,145111,15865.0
DRODRO,158491,LAYBO,145111,22501.0
FATAKI,131340,LAYBO,145111,19549.0
GETHY,191018,LAYBO,145111,26190.0
GOMA,260035,LAYBO,145111,45917.0
ITEBERO,183913,LAYBO,145111,61560.0
JIBA,140335,LAYBO,145111,21274.0
KALUNGUTA,206145,LAYBO,145111,31168.0
KAMANGO,109141,LAYBO,145111,32185.0
KAMBALA,126742,LAYBO,145111,15499.0
KARISIMBI,518302,LAYBO,145111,45492.0
KATWA,424920,LAYBO,145111,32962.0
KAYNA,362851,LAYBO,145111,41732.0
KIBIRIZI,331604,LAYBO,145111,40630.0
KIBUA,104917,LAYBO,145111,56173.0
KILO,57244,LAYBO,145111,18494.0
KIROTSHE,452929,LAYBO,145111,48300.0
KITOYI,22000,LAYBO,145111,51878.0
KOMANDA,189251,LAYBO,145111,26599.0
KYONDO,222254,LAYBO,145111,35800.0
LINGA,151032,LAYBO,145111,19686.0
LITA,131251,LAYBO,145111,24966.0
LOGO,246325,LAYBO,145111,18445.0
LOLWA,46878,LAYBO,145111,29298.0
LUBERO,274996,LAYBO,145111,36689.0
MABALAKO,192291,LAYBO,145111,41910.0
MAHAGI,178740,LAYBO,145111,21614.0
MAMBASA,98208,LAYBO,145111,31714.0
MANDIMA,141513,LAYBO,145111,38631.0
MANGALA,94886,LAYBO,145111,27423.0
MANGUREDJIPA,74827,LAYBO,145111,43218.0
MASEREKA,183527,LAYBO,145111,35411.0
MASISI,423301,LAYBO,145111,52742.0
MONGBWALU,136572,LAYBO,145111,18135.0
MUSIENENE,257600,LAYBO,145111,36674.0
MUTWANGA,256179,LAYBO,145111,34329.0
MWESO,404625,LAYBO,145111,47328.0
NIA-NIA,73073,LAYBO,145111,41773.0
NIZI,145051,LAYBO,145111,21456.0
NYANKUNDE,100299,LAYBO,145111,17807.0
NYARAMBE,238825,LAYBO,145111,31991.0
NYIRAGONGO,635148,LAYBO,145111,44705.0
OICHA,347253,LAYBO,145111,29142.0
PINGA,156081,LAYBO,145111,46274.0
RETHY,205135,LAYBO,145111,18809.0
RIMBA,216446,LAYBO,145111,18775.0
RUTSHURU,293634,LAYBO,145111,42546.0
RWAMPARA,137286,LAYBO,145111,23938.0
RWANGUBA,268948,LAYBO,145111,43083.0
TCHOMIA,113035,LAYBO,145111,57395.0
VUHOVI,125530,LAYBO,145111,32724.0
WALIKALE,162523,LAYBO,145111,60749.0
ADI,165627,LINGA,151032,22231.0
ADJA,129346,LINGA,151032,17362.0
ALIMBONGO,227787,LINGA,151032,26640.0
ANGUMU,168048,LINGA,151032,7469.0
ARIWARA,206104,LINGA,151032,17586.0
ARU,185456,LINGA,151032,12926.0
AUNGBA,161978,LINGA,151032,11006.0
BAMBO,156395,LINGA,151032,30236.0
BAMBU-MINES,152322,LINGA,151032,7632.0
BENI,395029,LINGA,151032,16853.0
BIENA,122726,LINGA,151032,23367.0
BINZA,190494,LINGA,151032,31695.0
BIRAMBIZO,398438,LINGA,151032,31671.0
BIRINGI,125472,LINGA,151032,16972.0
BOGA,69412,LINGA,151032,16455.0
BUNIA,274563,LINGA,151032,7795.0
BUTEMBO,326616,LINGA,151032,19167.0
DAMAS,119532,LINGA,151032,12191.0
DRODRO,158491,LINGA,151032,3151.0
FATAKI,131340,LINGA,151032,2966.0
GETHY,191018,LINGA,151032,12414.0
GOMA,260035,LINGA,151032,32141.0
ITEBERO,183913,LINGA,151032,47785.0
JIBA,140335,LINGA,151032,1587.0
KALUNGUTA,206145,LINGA,151032,17393.0
KAMANGO,109141,LINGA,151032,18409.0
KAMBALA,126742,LINGA,151032,6248.0
KARISIMBI,518302,LINGA,151032,31717.0
KATWA,424920,LINGA,151032,19187.0
KAYNA,362851,LINGA,151032,27956.0
KIBIRIZI,331604,LINGA,151032,26855.0
KIBUA,104917,LINGA,151032,42397.0
KILO,57244,LINGA,151032,8881.0
KIROTSHE,452929,LINGA,151032,34524.0
KITOYI,22000,LINGA,151032,38102.0
KOMANDA,189251,LINGA,151032,12823.0
KYONDO,222254,LINGA,151032,22025.0
LAYBO,145111,LINGA,151032,19686.0
LITA,131251,LINGA,151032,11190.0
LOGO,246325,LINGA,151032,2571.0
LOLWA,46878,LINGA,151032,15523.0
LUBERO,274996,LINGA,151032,22913.0
MABALAKO,192291,LINGA,151032,28134.0
MAHAGI,178740,LINGA,151032,11040.0
MAMBASA,98208,LINGA,151032,17938.0
MANDIMA,141513,LINGA,151032,26285.0
MANGALA,94886,LINGA,151032,13349.0
MANGUREDJIPA,74827,LINGA,151032,29442.0
MASEREKA,183527,LINGA,151032,21635.0
MASISI,423301,LINGA,151032,38967.0
MONGBWALU,136572,LINGA,151032,10698.0
MUSIENENE,257600,LINGA,151032,22898.0
MUTWANGA,256179,LINGA,151032,20553.0
MWESO,404625,LINGA,151032,33553.0
NIA-NIA,73073,LINGA,151032,27997.0
NIZI,145051,LINGA,151032,7911.0
NYANKUNDE,100299,LINGA,151032,11881.0
NYARAMBE,238825,LINGA,151032,21442.0
NYIRAGONGO,635148,LINGA,151032,30929.0
OICHA,347253,LINGA,151032,15367.0
PINGA,156081,LINGA,151032,32499.0
RETHY,205135,LINGA,151032,878.0
RIMBA,216446,LINGA,151032,4665.0
RUTSHURU,293634,LINGA,151032,28771.0
RWAMPARA,137286,LINGA,151032,10502.0
RWANGUBA,268948,LINGA,151032,29308.0
TCHOMIA,113035,LINGA,151032,41720.0
VUHOVI,125530,LINGA,151032,18948.0
WALIKALE,162523,LINGA,151032,46973.0
ADI,165627,LITA,131251,27826.0
ADJA,129346,LITA,131251,22003.0
ALIMBONGO,227787,LITA,131251,23100.0
ANGUMU,168048,LITA,131251,15546.0
ARIWARA,206104,LITA,131251,23180.0
ARU,185456,LITA,131251,18520.0
AUNGBA,161978,LITA,131251,15758.0
BAMBO,156395,LITA,131251,26695.0
BAMBU-MINES,152322,LITA,131251,5221.0
BENI,395029,LITA,131251,13313.0
BIENA,122726,LITA,131251,19827.0
BINZA,190494,LITA,131251,28155.0
BIRAMBIZO,398438,LITA,131251,28131.0
BIRINGI,125472,LITA,131251,15906.0
BOGA,69412,LITA,131251,12915.0
BUNIA,274563,LITA,131251,4254.0
BUTEMBO,326616,LITA,131251,15627.0
DAMAS,119532,LITA,131251,9780.0
DRODRO,158491,LITA,131251,8673.0
FATAKI,131340,LITA,131251,8224.0
GETHY,191018,LITA,131251,8874.0
GOMA,260035,LITA,131251,28601.0
ITEBERO,183913,LITA,131251,44245.0
JIBA,140335,LITA,131251,10237.0
KALUNGUTA,206145,LITA,131251,13852.0
KAMANGO,109141,LITA,131251,14869.0
KAMBALA,126742,LITA,131251,9938.0
KARISIMBI,518302,LITA,131251,28177.0
KATWA,424920,LITA,131251,15647.0
KAYNA,362851,LITA,131251,24416.0
KIBIRIZI,331604,LITA,131251,23314.0
KIBUA,104917,LITA,131251,38857.0
KILO,57244,LITA,131251,6471.0
KIROTSHE,452929,LITA,131251,30984.0
KITOYI,22000,LITA,131251,34562.0
KOMANDA,189251,LITA,131251,9283.0
KYONDO,222254,LITA,131251,18484.0
LAYBO,145111,LITA,131251,24966.0
LINGA,151032,LITA,131251,11190.0
LOGO,246325,LITA,131251,10686.0
LOLWA,46878,LITA,131251,11983.0
LUBERO,274996,LITA,131251,19373.0
MABALAKO,192291,LITA,131251,24594.0
MAHAGI,178740,LITA,131251,17009.0
MAMBASA,98208,LITA,131251,14398.0
MANDIMA,141513,LITA,131251,22745.0
MANGALA,94886,LITA,131251,13339.0
MANGUREDJIPA,74827,LITA,131251,25902.0
MASEREKA,183527,LITA,131251,18095.0
MASISI,423301,LITA,131251,35427.0
MONGBWALU,136572,LITA,131251,8288.0
MUSIENENE,257600,LITA,131251,19358.0
MUTWANGA,256179,LITA,131251,17013.0
MWESO,404625,LITA,131251,30012.0
NIA-NIA,73073,LITA,131251,24457.0
NIZI,145051,LITA,131251,5501.0
NYANKUNDE,100299,LITA,131251,9471.0
NYARAMBE,238825,LITA,131251,27412.0
NYIRAGONGO,635148,LITA,131251,27389.0
OICHA,347253,LITA,131251,11826.0
PINGA,156081,LITA,131251,28959.0
RETHY,205135,LITA,131251,10845.0
RIMBA,216446,LITA,131251,10432.0
RUTSHURU,293634,LITA,131251,25230.0
RWAMPARA,137286,LITA,131251,7101.0
RWANGUBA,268948,LITA,131251,25767.0
TCHOMIA,113035,LITA,131251,49797.0
VUHOVI,125530,LITA,131251,15408.0
WALIKALE,162523,LITA,131251,43433.0
ADI,165627,LOGO,246325,20519.0
ADJA,129346,LOGO,246325,16120.0
ALIMBONGO,227787,LOGO,246325,26136.0
ANGUMU,168048,LOGO,246325,6685.0
ARIWARA,206104,LOGO,246325,15873.0
ARU,185456,LOGO,246325,11684.0
AUNGBA,161978,LOGO,246325,9765.0
BAMBO,156395,LOGO,246325,29731.0
BAMBU-MINES,152322,LOGO,246325,7127.0
BENI,395029,LOGO,246325,16349.0
BIENA,122726,LOGO,246325,22863.0
BINZA,190494,LOGO,246325,31191.0
BIRAMBIZO,398438,LOGO,246325,31167.0
BIRINGI,125472,LOGO,246325,15731.0
BOGA,69412,LOGO,246325,15951.0
BUNIA,274563,LOGO,246325,7290.0
BUTEMBO,326616,LOGO,246325,18663.0
DAMAS,119532,LOGO,246325,11686.0
DRODRO,158491,LOGO,246325,5722.0
FATAKI,131340,LOGO,246325,4954.0
GETHY,191018,LOGO,246325,11910.0
GOMA,260035,LOGO,246325,31637.0
ITEBERO,183913,LOGO,246325,47281.0
JIBA,140335,LOGO,246325,4158.0
KALUNGUTA,206145,LOGO,246325,16888.0
KAMANGO,109141,LOGO,246325,17905.0
KAMBALA,126742,LOGO,246325,5212.0
KARISIMBI,518302,LOGO,246325,31213.0
KATWA,424920,LOGO,246325,18683.0
KAYNA,362851,LOGO,246325,27452.0
KIBIRIZI,331604,LOGO,246325,26350.0
KIBUA,104917,LOGO,246325,41893.0
KILO,57244,LOGO,246325,8377.0
KIROTSHE,452929,LOGO,246325,34020.0
KITOYI,22000,LOGO,246325,37598.0
KOMANDA,189251,LOGO,246325,12319.0
KYONDO,222254,LOGO,246325,21520.0
LAYBO,145111,LOGO,246325,18445.0
LINGA,151032,LOGO,246325,2571.0
LITA,131251,LOGO,246325,10686.0
LOLWA,46878,LOGO,246325,15018.0
LUBERO,274996,LOGO,246325,22409.0
MABALAKO,192291,LOGO,246325,27630.0
MAHAGI,178740,LOGO,246325,9798.0
MAMBASA,98208,LOGO,246325,17434.0
MANDIMA,141513,LOGO,246325,25781.0
MANGALA,94886,LOGO,246325,12828.0
MANGUREDJIPA,74827,LOGO,246325,28938.0
MASEREKA,183527,LOGO,246325,21131.0
MASISI,423301,LOGO,246325,38463.0
MONGBWALU,136572,LOGO,246325,10194.0
MUSIENENE,257600,LOGO,246325,22394.0
MUTWANGA,256179,LOGO,246325,20049.0
MWESO,404625,LOGO,246325,33048.0
NIA-NIA,73073,LOGO,246325,27493.0
NIZI,145051,LOGO,246325,7407.0
NYANKUNDE,100299,LOGO,246325,11377.0
NYARAMBE,238825,LOGO,246325,19422.0
NYIRAGONGO,635148,LOGO,246325,30425.0
OICHA,347253,LOGO,246325,14862.0
PINGA,156081,LOGO,246325,31995.0
RETHY,205135,LOGO,246325,1693.0
RIMBA,216446,LOGO,246325,3704.0
RUTSHURU,293634,LOGO,246325,28266.0
RWAMPARA,137286,LOGO,246325,9997.0
RWANGUBA,268948,LOGO,246325,28803.0
TCHOMIA,113035,LOGO,246325,40936.0
VUHOVI,125530,LOGO,246325,18444.0
WALIKALE,162523,LOGO,246325,46469.0
ADI,165627,LOLWA,46878,32158.0
ADJA,129346,LOLWA,46878,26335.0
ALIMBONGO,227787,LOLWA,46878,20088.0
ANGUMU,168048,LOLWA,46878,19879.0
ARIWARA,206104,LOLWA,46878,27513.0
ARU,185456,LOLWA,46878,22853.0
AUNGBA,161978,LOLWA,46878,20091.0
BAMBO,156395,LOLWA,46878,23683.0
BAMBU-MINES,152322,LOLWA,46878,9554.0
BENI,395029,LOLWA,46878,10301.0
BIENA,122726,LOLWA,46878,16814.0
BINZA,190494,LOLWA,46878,25143.0
BIRAMBIZO,398438,LOLWA,46878,25119.0
BIRINGI,125472,LOLWA,46878,20239.0
BOGA,69412,LOLWA,46878,10102.0
BUNIA,274563,LOLWA,46878,7728.0
BUTEMBO,326616,LOLWA,46878,12615.0
DAMAS,119532,LOLWA,46878,14113.0
DRODRO,158491,LOLWA,46878,13005.0
FATAKI,131340,LOLWA,46878,12557.0
GETHY,191018,LOLWA,46878,9232.0
GOMA,260035,LOLWA,46878,25589.0
ITEBERO,183913,LOLWA,46878,41232.0
JIBA,140335,LOLWA,46878,14569.0
KALUNGUTA,206145,LOLWA,46878,10840.0
KAMANGO,109141,LOLWA,46878,11857.0
KAMBALA,126742,LOLWA,46878,14270.0
KARISIMBI,518302,LOLWA,46878,25165.0
KATWA,424920,LOLWA,46878,12635.0
KAYNA,362851,LOLWA,46878,21404.0
KIBIRIZI,331604,LOLWA,46878,20302.0
KIBUA,104917,LOLWA,46878,35845.0
KILO,57244,LOLWA,46878,10804.0
KIROTSHE,452929,LOLWA,46878,27972.0
KITOYI,22000,LOLWA,46878,31550.0
KOMANDA,189251,LOLWA,46878,6271.0
KYONDO,222254,LOLWA,46878,15472.0
LAYBO,145111,LOLWA,46878,29298.0
LINGA,151032,LOLWA,46878,15523.0
LITA,131251,LOLWA,46878,11983.0
LOGO,246325,LOLWA,46878,15018.0
LUBERO,274996,LOLWA,46878,16361.0
MABALAKO,192291,LOLWA,46878,21582.0
MAHAGI,178740,LOLWA,46878,21342.0
MAMBASA,98208,LOLWA,46878,10667.0
MANDIMA,141513,LOLWA,46878,12739.0
MANGALA,94886,LOLWA,46878,17672.0
MANGUREDJIPA,74827,LOLWA,46878,22890.0
MASEREKA,183527,LOLWA,46878,15083.0
MASISI,423301,LOLWA,46878,32414.0
MONGBWALU,136572,LOLWA,46878,12621.0
MUSIENENE,257600,LOLWA,46878,16346.0
MUTWANGA,256179,LOLWA,46878,14001.0
MWESO,404625,LOLWA,46878,27000.0
NIA-NIA,73073,LOLWA,46878,20726.0
NIZI,145051,LOLWA,46878,9834.0
NYANKUNDE,100299,LOLWA,46878,13803.0
NYARAMBE,238825,LOLWA,46878,31745.0
NYIRAGONGO,635148,LOLWA,46878,24377.0
OICHA,347253,LOLWA,46878,8814.0
PINGA,156081,LOLWA,46878,25946.0
RETHY,205135,LOLWA,46878,15177.0
RIMBA,216446,LOLWA,46878,14764.0
RUTSHURU,293634,LOLWA,46878,22218.0
RWAMPARA,137286,LOLWA,46878,10875.0
RWANGUBA,268948,LOLWA,46878,22755.0
TCHOMIA,113035,LOLWA,46878,51254.0
VUHOVI,125530,LOLWA,46878,12396.0
WALIKALE,162523,LOLWA,46878,40421.0
ADI,165627,LUBERO,274996,39548.0
ADJA,129346,LUBERO,274996,33726.0
ALIMBONGO,227787,LUBERO,274996,6588.0
ANGUMU,168048,LUBERO,274996,27269.0
ARIWARA,206104,LUBERO,274996,34903.0
ARU,185456,LUBERO,274996,30243.0
AUNGBA,161978,LUBERO,274996,27481.0
BAMBO,156395,LUBERO,274996,10184.0
BAMBU-MINES,152322,LUBERO,274996,16944.0
BENI,395029,LUBERO,274996,6179.0
BIENA,122726,LUBERO,274996,8287.0
BINZA,190494,LUBERO,274996,11643.0
BIRAMBIZO,398438,LUBERO,274996,11619.0
BIRINGI,125472,LUBERO,274996,27629.0
BOGA,69412,LUBERO,274996,13193.0
BUNIA,274563,LUBERO,274996,15118.0
BUTEMBO,326616,LUBERO,274996,3746.0
DAMAS,119532,LUBERO,274996,21503.0
DRODRO,158491,LUBERO,274996,20396.0
FATAKI,131340,LUBERO,274996,19947.0
GETHY,191018,LUBERO,274996,16622.0
GOMA,260035,LUBERO,274996,12089.0
ITEBERO,183913,LUBERO,274996,27733.0
JIBA,140335,LUBERO,274996,21960.0
KALUNGUTA,206145,LUBERO,274996,6533.0
KAMANGO,109141,LUBERO,274996,9729.0
KAMBALA,126742,LUBERO,274996,21661.0
KARISIMBI,518302,LUBERO,274996,11665.0
KATWA,424920,LUBERO,274996,3726.0
KAYNA,362851,LUBERO,274996,7905.0
KIBIRIZI,331604,LUBERO,274996,6803.0
KIBUA,104917,LUBERO,274996,22345.0
KILO,57244,LUBERO,274996,18194.0
KIROTSHE,452929,LUBERO,274996,14473.0
KITOYI,22000,LUBERO,274996,18050.0
KOMANDA,189251,LUBERO,274996,10090.0
KYONDO,222254,LUBERO,274996,5358.0
LAYBO,145111,LUBERO,274996,36689.0
LINGA,151032,LUBERO,274996,22913.0
LITA,131251,LUBERO,274996,19373.0
LOGO,246325,LUBERO,274996,22409.0
LOLWA,46878,LUBERO,274996,16361.0
MABALAKO,192291,LUBERO,274996,17062.0
MAHAGI,178740,LUBERO,274996,28732.0
MAMBASA,98208,LUBERO,274996,10616.0
MANDIMA,141513,LUBERO,274996,27123.0
MANGALA,94886,LUBERO,274996,25062.0
MANGUREDJIPA,74827,LUBERO,274996,14362.0
MASEREKA,183527,LUBERO,274996,4364.0
MASISI,423301,LUBERO,274996,18915.0
MONGBWALU,136572,LUBERO,274996,20011.0
MUSIENENE,257600,LUBERO,274996,6167.0
MUTWANGA,256179,LUBERO,274996,9879.0
MWESO,404625,LUBERO,274996,13501.0
NIA-NIA,73073,LUBERO,274996,24740.0
NIZI,145051,LUBERO,274996,17224.0
NYANKUNDE,100299,LUBERO,274996,21194.0
NYARAMBE,238825,LUBERO,274996,39135.0
NYIRAGONGO,635148,LUBERO,274996,10878.0
OICHA,347253,LUBERO,274996,7546.0
PINGA,156081,LUBERO,274996,12447.0
RETHY,205135,LUBERO,274996,22568.0
RIMBA,216446,LUBERO,274996,22155.0
RUTSHURU,293634,LUBERO,274996,8719.0
RWAMPARA,137286,LUBERO,274996,18266.0
RWANGUBA,268948,LUBERO,274996,9256.0
TCHOMIA,113035,LUBERO,274996,49946.0
VUHOVI,125530,LUBERO,274996,3965.0
WALIKALE,162523,LUBERO,274996,26922.0
ADI,165627,MABALAKO,192291,44770.0
ADJA,129346,MABALAKO,192291,38947.0
ALIMBONGO,227787,MABALAKO,192291,20789.0
ANGUMU,168048,MABALAKO,192291,32490.0
ARIWARA,206104,MABALAKO,192291,40124.0
ARU,185456,MABALAKO,192291,35464.0
AUNGBA,161978,MABALAKO,192291,32702.0
BAMBO,156395,MABALAKO,192291,24385.0
BAMBU-MINES,152322,MABALAKO,192291,22165.0
BENI,395029,MABALAKO,192291,11400.0
BIENA,122726,MABALAKO,192291,17516.0
BINZA,190494,MABALAKO,192291,25844.0
BIRAMBIZO,398438,MABALAKO,192291,25820.0
BIRINGI,125472,MABALAKO,192291,32850.0
BOGA,69412,MABALAKO,192291,18414.0
